Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
29451,4,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,O24,0,+,1.0,-106.4876417,O24,0,+,1.0,-106.4876417,7.35534627,0.5175893697157268,-0.0855147990441657,2.891683200260976,8,16,-104.5297,2.8972452,2.4616820133402584,0.03372219550156759
29954,4,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O24,0,+,1.0,-70.68667980000001,O24,0,+,1.0,-70.68667980000001,8.08248535,0.7016155516009639,-0.0767099765303118,3.0466049653787826,8,16,-67.09457,3.0846357,2.4199539280280855,0.035801003038699875
33257,4,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O24,0,+,1.0,-89.73401220000001,O24,0,+,1.0,-89.73401220000001,7.6792581,0.7502096986556375,-0.0622665092377093,2.99025286212018,8,16,-88.11626,3.0038068,2.5192890811110225,0.034668412107765535
33709,4,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O24,0,+,1.0,-73.3909853,O24,0,+,1.0,-73.3909853,8.05036426,0.6929967661743472,-0.0789028458174733,3.039550800752781,8,16,-71.140976,3.0618148,2.488072588746012,0.036111991391565915
36320,4,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O24,0,+,1.0,-59.397415900000006,O24,0,+,1.0,-59.397415900000006,8.09789879,0.7462631121071792,-0.0655311961348052,3.0582742839667563,8,16,-57.349274,3.0889738,2.477317890044611,0.03372447956561463
36443,4,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O24,0,+,1.0,-104.6646454,O24,0,+,1.0,-104.6646454,7.25621558,0.4526887343466235,-0.0906586196247226,2.8622817095320823,8,16,-101.18935,2.8789394,2.447415882273225,0.03682698516979034
45524,4,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O24,0,+,1.0,-89.70138360000001,O24,0,+,1.0,-89.70138360000001,7.88968683,0.594973756796652,-0.0820758144805876,2.9961634905852623,8,16,-86.12036,3.0169806,2.5001863235801403,0.03639267944797804
50112,4,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O24,0,+,1.0,-73.8383566,O24,0,+,1.0,-73.8383566,8.08356871,0.7726375066709521,-0.0656612070565523,3.0602215442046674,8,16,-71.77516,3.0796187,2.4261187472514374,0.03393189422888886
52622,4,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O24,0,+,1.0,-59.0926915,O24,0,+,1.0,-59.0926915,8.15264928,0.6811644721341402,-0.0688098838283834,3.056045608021215,8,16,-57.753628,3.092607,2.5101226019406186,0.03542647838584815
53159,4,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O24,0,+,1.0,-86.8316672,O24,0,+,1.0,-86.8316672,7.74181542,0.542009925729765,-0.0925866416179173,2.960683974035704,8,16,-85.147514,2.981133,2.396807047373164,0.034585949443413214
55374,4,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O24,0,+,1.0,-74.6966297,O24,0,+,1.0,-74.6966297,7.83755095,0.5825166590719604,-0.0824885643537298,2.9852956193178306,8,16,-73.32054,3.0222163,2.5474647167421742,0.034312385281151686
59626,4,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,O24,0,+,1.0,-94.5190905,O24,0,+,1.0,-94.5190905,7.86852657,0.5623113585624302,-0.0897668969369352,2.985880426545158,8,16,-90.784515,3.0140827,2.5511020928818087,0.03654183280637716
62707,4,-0.343346220647,-0.342106489399,-0.338310900027,-0.245023984403,2.610086127196,0.432652873884,0.000800621043,-0.975401894697,0.734653782424,0.51425793825,-0.808890952442,-0.76371288701,-0.482171176705,-0.70403753188,0.937732115525,1.159851564283,0.311076336667,O24,0,+,1.0,-84.95945859999999,O24,0,+,1.0,-84.95945859999999,7.5994737,0.6391086681556761,-0.0704784444011283,2.9567743934488044,8,16,-82.83055,2.9853148,2.5432091879974883,0.03433480621933111
63302,4,-0.342860447124,-0.343383510593,-0.339646203736,-0.249343298396,2.493568127824,0.621517857176,-0.094003449052,-1.249830002218,0.923807882638,0.319931588411,-0.861782982415,-0.733249042861,-0.679066811333,-0.39575624517,0.867245381615,1.66477135814,0.220903739301,O24,0,+,1.0,-71.2511622,O24,0,+,1.0,-71.2511622,7.86435093,0.6918819472172161,-0.0720166033357714,3.0097553328935964,8,16,-67.814926,3.0399709,2.5489544088309244,0.03647599477066901
