Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
29954,6,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O20,0,+,1.0,-93.2827297,O20,0,+,1.0,-93.2827297,7.66576099,0.3370057344983962,0.0126513041077517,2.940634101449235,8,12,-91.477844,2.978084,2.216056416229027,0.028652727052121327
33257,6,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O20,0,+,1.0,-111.8392334,O20,0,+,1.0,-111.8392334,7.20578,0.3588110401721539,0.0149581672322016,2.865564533805574,8,12,-108.89412,2.900523,2.203064796152164,0.02678812958973026
33709,6,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O20,0,+,1.0,-92.4940743,O20,0,+,1.0,-92.4940743,7.67734838,0.3374334353090824,0.0152436524752773,2.9431167761039245,8,12,-89.38131,2.984709,2.140129934317962,0.028588309813727782
36320,6,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O20,0,+,1.0,-91.348044,O20,0,+,1.0,-91.348044,7.55555916,0.3604017999746428,0.0087953831664033,2.9251781540858404,8,12,-89.0834,2.9715018,2.2594896520815957,0.026341076210645253
36443,6,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O20,0,+,1.0,-121.571694,O20,0,+,1.0,-121.571694,6.78769995,0.2164432359787771,0.0071743260751674,2.764638927971236,8,12,-119.47556,2.7981942,2.240201400890924,0.026673251849590275
45524,6,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O20,0,+,1.0,-116.5629936,O20,0,+,1.0,-116.5629936,7.39817268,0.2482595183374601,0.0064932980055165,2.878339171526347,8,12,-115.33552,2.9059017,2.28779730154975,0.027492226168829376
50112,6,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O20,0,+,1.0,-98.5337878,O20,0,+,1.0,-98.5337878,7.63846703,0.3748127266273434,0.0122487683169273,2.9423527006367323,8,12,-97.01248,2.9879894,2.152754645849468,0.025413665211762523
52622,6,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O20,0,+,1.0,-97.7109019,O20,0,+,1.0,-97.7109019,7.51532602,0.280153289088805,0.0050265353612253,2.903862382147272,8,12,-96.48788,2.943599,2.171957940240054,0.02736856355627194
53159,6,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O20,0,+,1.0,-105.5846827,O20,0,+,1.0,-105.5846827,7.34023575,0.2232551603684642,0.0084032196354457,2.86422852091168,8,12,-103.319176,2.9046423,2.2802477214331343,0.02789259789010487
55374,6,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O20,0,+,1.0,-104.5726705,O20,0,+,1.0,-104.5726705,7.33175559,0.2586810517533012,0.00616572267186,2.8685385223882145,8,12,-103.85771,2.9080606,2.2754556337532343,0.027169111795217027
59626,6,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,O20,0,+,1.0,-113.2436595,O20,0,+,1.0,-113.2436595,7.4725072,0.2174367110916187,0.0106459969042613,2.886607142996061,8,12,-111.60108,2.9277985,2.282233177138994,0.028864625338934566
62707,6,-0.343346220647,-0.342106489399,-0.338310900027,-0.245023984403,2.610086127196,0.432652873884,0.000800621043,-0.975401894697,0.734653782424,0.51425793825,-0.808890952442,-0.76371288701,-0.482171176705,-0.70403753188,0.937732115525,1.159851564283,0.311076336667,O20,0,+,1.0,-108.6091438,O20,0,+,1.0,-108.6091438,7.11731445,0.3128585818190793,0.0132283138837869,2.8417093862150766,8,12,-107.07058,2.8834984,2.1437846055072542,0.026667586900399862
